date,description,debit,credit,balance,account_suffix,domain,source,sub_source,rule_used,parse_confidence
2025-01-08,FuelStop Petrol,91.06,,91814.03,xx9001,Vehicle Expenses,expense,FuelStop,merchant_match,high
2025-01-09,FreshMart Supermarket,130.59,,91683.44,xx9002,Groceries,expense,FreshMart,merchant_match,high
2025-01-09,Corner Grocer,55.52,,91627.92,xx9002,Groceries,expense,Corner Grocer,merchant_match,high
2025-01-09,Pizza Palace,29.69,,91598.23,xx9003,Dining Out & Takeaway,expense,Pizza Palace,merchant_match,high
2025-01-09,FastFoods Drive-Thru,16.77,,91581.46,xx9002,Dining Out & Takeaway,expense,FastFoods,merchant_match,high
2025-01-09,BankFee,4.00,,91577.46,xx9003,Bank Fees,expense,BankFee,merchant_match,high
2025-01-10,FreshMart Supermarket,115.37,,91462.09,xx9003,Groceries,expense,FreshMart,merchant_match,high
2025-01-10,LocalBrewery,31.62,,91430.47,xx9003,Alcohol,expense,LocalBrewery,merchant_match,high
2025-01-10,Charity Foundation,25.00,,91405.47,xx9002,Donations & Charity,expense,Charity Foundation,merchant_match,high
2025-01-11,FreshMart Supermarket,93.67,,91311.80,xx9002,Groceries,expense,FreshMart,merchant_match,high
2025-01-11,Parking Authority,6.26,,91305.54,xx9001,Transport & Parking,expense,Parking Authority,merchant_match,high
2025-01-11,Fashion Outlet,71.42,,91234.12,xx9002,Clothing & Footwear,expense,Fashion Outlet,merchant_match,high
2025-01-12,BeanCo Coffee,6.24,,91227.88,xx9003,Dining Out & Takeaway,expense,BeanCo,merchant_match,high
2025-01-12,PetSupplies Co,56.74,,91171.14,xx9001,Pet Expenses,expense,PetSupplies,merchant_match,high
2025-01-12,Garden Nursery,16.86,,91154.28,xx9003,Home & Garden,expense,Garden Nursery,merchant_match,high
2025-01-13,Home Loan Repayment,920.00,,90234.28,xx9001,Housing – Mortgage,expense,Home Loan,mortgage_pattern,high
2025-01-13,BeanCo Coffee,12.01,,90222.27,xx9002,Dining Out & Takeaway,expense,BeanCo,merchant_match,high
2025-01-13,CityPharmacy,22.42,,90199.85,xx9001,Medical & Health,expense,CityPharmacy,merchant_match,high
2025-01-13,PetSupplies Co,93.12,,90106.73,xx9001,Pet Expenses,expense,PetSupplies,merchant_match,high
2025-01-13,Big Box Hardware,15.87,,90090.86,xx9002,Home & Garden,expense,Big Box Hardware,merchant_match,high
2025-01-13,WineCellar,76.68,,90014.18,xx9002,Alcohol,expense,WineCellar,merchant_match,high
2025-01-13,LocalBrewery,47.43,,89966.75,xx9002,Alcohol,expense,LocalBrewery,merchant_match,high
2025-01-14,CityRail,6.58,,89960.17,xx9001,Transport & Parking,expense,CityRail,merchant_match,high
2025-01-14,Parking Authority,14.73,,89945.44,xx9001,Transport & Parking,expense,Parking Authority,merchant_match,high
2025-01-15,Salary Employer A,,3465.85,93411.29,xx9001,INCOME,income,Employer A — Wage,income_match,high
2025-01-15,Salary Employer B,,2828.54,96239.83,xx9001,INCOME,income,Employer B — Wage,income_match,high
2025-01-15,FreshMart Supermarket,83.51,,96156.32,xx9003,Groceries,expense,FreshMart,merchant_match,high
2025-01-15,CityRail,9.25,,96147.07,xx9002,Transport & Parking,expense,CityRail,merchant_match,high
2025-01-15,Fashion Outlet,90.64,,96056.43,xx9003,Clothing & Footwear,expense,Fashion Outlet,merchant_match,high
2025-01-15,ShoeStore,122.78,,95933.65,xx9003,Clothing & Footwear,expense,ShoeStore,merchant_match,high
2025-01-15,Professional Body Membership,220.00,,95713.65,xx9002,Professional Fees & Memberships,expense,Professional Body,merchant_match,high
2025-01-16,Corner Grocer,49.88,,95663.77,xx9001,Groceries,expense,Corner Grocer,merchant_match,high
2025-01-16,FastFoods Drive-Thru,21.02,,95642.75,xx9001,Dining Out & Takeaway,expense,FastFoods,merchant_match,high
2025-01-16,CityRail,10.64,,95632.11,xx9001,Transport & Parking,expense,CityRail,merchant_match,high
2025-01-17,FreshMart Supermarket,104.11,,95528.00,xx9002,Groceries,expense,FreshMart,merchant_match,high
2025-01-17,FastFoods Drive-Thru,24.55,,95503.45,xx9001,Dining Out & Takeaway,expense,FastFoods,merchant_match,high
2025-01-18,FreshMart Supermarket,144.76,,95358.69,xx9001,Groceries,expense,FreshMart,merchant_match,high
2025-01-18,BeanCo Coffee,11.12,,95347.57,xx9003,Dining Out & Takeaway,expense,BeanCo,merchant_match,high
2025-01-18,FastFoods Drive-Thru,29.42,,95318.15,xx9001,Dining Out & Takeaway,expense,FastFoods,merchant_match,high
2025-01-18,WaterCorp,134.74,,95183.41,xx9001,Utilities & Rates,expense,WaterCorp,merchant_match,high
2025-01-18,MusicCloud,12.00,,95171.41,xx9003,Media Subscriptions,expense,MusicCloud,merchant_match,high
2025-01-18,ShoeStore,131.24,,95040.17,xx9002,Clothing & Footwear,expense,ShoeStore,merchant_match,high
2025-01-19,FreshMart Supermarket,93.55,,94946.62,xx9002,Groceries,expense,FreshMart,merchant_match,high
2025-01-20,Home Loan Repayment,920.00,,94026.62,xx9001,Housing – Mortgage,expense,Home Loan,mortgage_pattern,high
2025-01-20,Corner Grocer,41.36,,93985.26,xx9001,Groceries,expense,Corner Grocer,merchant_match,high
2025-01-20,BeanCo Coffee,15.41,,93969.85,xx9002,Dining Out & Takeaway,expense,BeanCo,merchant_match,high
2025-01-20,FastFoods Drive-Thru,19.25,,93950.60,xx9002,Dining Out & Takeaway,expense,FastFoods,merchant_match,high
2025-01-20,FibreNet Internet,85.00,,93865.60,xx9002,Communications & Internet,expense,FibreNet,merchant_match,high
2025-01-20,Fashion Outlet,145.81,,93719.79,xx9002,Clothing & Footwear,expense,Fashion Outlet,merchant_match,high
2025-01-21,CityRail,8.86,,93710.93,xx9002,Transport & Parking,expense,CityRail,merchant_match,high
2025-01-21,MedCentre,91.79,,93619.14,xx9001,Medical & Health,expense,MedCentre,merchant_match,high
2025-01-21,Fashion Outlet,23.75,,93595.39,xx9001,Clothing & Footwear,expense,Fashion Outlet,merchant_match,high
2025-01-21,CinemaWorld,26.75,,93568.64,xx9002,Social & Recreation,expense,CinemaWorld,merchant_match,high
2025-01-22,FreshMart Supermarket,106.22,,93462.42,xx9003,Groceries,expense,FreshMart,merchant_match,high
2025-01-22,HealthShield Insurance,210.78,,93251.64,xx9003,Insurance,expense,HealthShield,merchant_match,high
2025-01-23,Online Learning,45.00,,93206.64,xx9002,Education & Training,expense,Online Learning,merchant_match,high
2025-01-24,Pizza Palace,60.52,,93146.12,xx9001,Dining Out & Takeaway,expense,Pizza Palace,merchant_match,high
2025-01-24,Fashion Outlet,88.21,,93057.91,xx9003,Clothing & Footwear,expense,Fashion Outlet,merchant_match,high
2025-01-24,Charity Foundation,25.00,,93032.91,xx9002,Donations & Charity,expense,Charity Foundation,merchant_match,high
2025-01-25,BeanCo Coffee,11.65,,93021.26,xx9002,Dining Out & Takeaway,expense,BeanCo,merchant_match,high
2025-01-25,Travel Agency,1002.24,,92019.02,xx9001,Holidays & Travel,expense,Travel Agency,merchant_match,high
2025-01-26,Corner Grocer,49.52,,91969.50,xx9001,Groceries,expense,Corner Grocer,merchant_match,high
2025-01-26,BeanCo Coffee,11.14,,91958.36,xx9002,Dining Out & Takeaway,expense,BeanCo,merchant_match,high
2025-01-26,Pizza Palace,57.16,,91901.20,xx9001,Dining Out & Takeaway,expense,Pizza Palace,merchant_match,high
2025-01-26,LocalBrewery,40.06,,91861.14,xx9003,Alcohol,expense,LocalBrewery,merchant_match,high
2025-01-26,Australia Post,28.90,,91832.24,xx9002,Administrative & Post,expense,Australia Post,merchant_match,high
2025-01-27,Home Loan Repayment,920.00,,90912.24,xx9001,Housing – Mortgage,expense,Home Loan,mortgage_pattern,high
2025-01-27,FuelStop Petrol,66.13,,90846.11,xx9003,Vehicle Expenses,expense,FuelStop,merchant_match,high
2025-01-28,FreshMart Supermarket,130.19,,90715.92,xx9002,Groceries,expense,FreshMart,merchant_match,high
2025-01-29,Salary Employer A,,3091.39,93807.31,xx9001,INCOME,income,Employer A — Wage,income_match,high
2025-01-29,Salary Employer B,,2740.10,96547.41,xx9001,INCOME,income,Employer B — Wage,income_match,high
2025-01-29,FreshMart Supermarket,134.14,,96413.27,xx9001,Groceries,expense,FreshMart,merchant_match,high
2025-01-29,Parking Authority,17.74,,96395.53,xx9001,Transport & Parking,expense,Parking Authority,merchant_match,high
2025-01-30,FreshMart Supermarket,150.93,,96244.60,xx9003,Groceries,expense,FreshMart,merchant_match,high
2025-01-30,AutoSure Car Insurance,118.76,,96125.84,xx9003,Insurance,expense,AutoSure,merchant_match,high
2025-01-30,WineCellar,53.25,,96072.59,xx9001,Alcohol,expense,WineCellar,merchant_match,high
2025-01-31,Pizza Palace,31.74,,96040.85,xx9003,Dining Out & Takeaway,expense,Pizza Palace,merchant_match,high
2025-01-31,CityPharmacy,39.43,,96001.42,xx9002,Medical & Health,expense,CityPharmacy,merchant_match,high
2025-01-31,PetSupplies Co,62.49,,95938.93,xx9002,Pet Expenses,expense,PetSupplies,merchant_match,high
2025-01-31,Fashion Outlet,15.56,,95923.37,xx9002,Clothing & Footwear,expense,Fashion Outlet,merchant_match,high
2025-01-31,Beauty Spa,90.66,,95832.71,xx9003,Personal Care,expense,Beauty Spa,merchant_match,high
2025-02-01,Australia Post,19.58,,95813.13,xx9002,Administrative & Post,expense,Australia Post,merchant_match,high
2025-02-02,BeanCo Coffee,11.80,,95801.33,xx9003,Dining Out & Takeaway,expense,BeanCo,merchant_match,high
2025-02-02,HomePower Utilities,292.03,,95509.30,xx9001,Utilities & Rates,expense,HomePower,merchant_match,high
2025-02-03,Home Loan Repayment,920.00,,94589.30,xx9001,Housing – Mortgage,expense,Home Loan,mortgage_pattern,high
2025-02-03,Corner Grocer,61.34,,94527.96,xx9003,Groceries,expense,Corner Grocer,merchant_match,high
2025-02-03,BeanCo Coffee,14.06,,94513.90,xx9003,Dining Out & Takeaway,expense,BeanCo,merchant_match,high
2025-02-04,FreshMart Supermarket,94.28,,94419.62,xx9001,Groceries,expense,FreshMart,merchant_match,high
2025-02-04,StreamFlix,19.00,,94400.62,xx9002,Media Subscriptions,expense,StreamFlix,merchant_match,high
2025-02-05,BeanCo Coffee,10.06,,94390.56,xx9003,Dining Out & Takeaway,expense,BeanCo,merchant_match,high
2025-02-05,FibreNet Internet,85.00,,94305.56,xx9003,Communications & Internet,expense,FibreNet,merchant_match,high
2025-02-05,CinemaWorld,20.87,,94284.69,xx9001,Social & Recreation,expense,CinemaWorld,merchant_match,high
2025-02-06,FreshMart Supermarket,141.72,,94142.97,xx9001,Groceries,expense,FreshMart,merchant_match,high
2025-02-06,StreamFlix,19.00,,94123.97,xx9001,Media Subscriptions,expense,StreamFlix,merchant_match,high
2025-02-06,WineCellar,37.15,,94086.82,xx9002,Alcohol,expense,WineCellar,merchant_match,high
2025-02-06,Hairdresser,49.63,,94037.19,xx9001,Personal Care,expense,Hairdresser,merchant_match,high
2025-02-07,Corner Grocer,46.50,,93990.69,xx9001,Groceries,expense,Corner Grocer,merchant_match,high
2025-02-07,BeanCo Coffee,13.86,,93976.83,xx9003,Dining Out & Takeaway,expense,BeanCo,merchant_match,high
2025-02-07,FuelStop Petrol,73.14,,93903.69,xx9002,Vehicle Expenses,expense,FuelStop,merchant_match,high
2025-02-07,FibreNet Internet,85.00,,93818.69,xx9002,Communications & Internet,expense,FibreNet,merchant_match,high
2025-02-07,CinemaWorld,38.74,,93779.95,xx9001,Social & Recreation,expense,CinemaWorld,merchant_match,high
2025-02-07,Travel Agency,943.90,,92836.05,xx9001,Holidays & Travel,expense,Travel Agency,merchant_match,high
2025-02-07,Australia Post,27.17,,92808.88,xx9001,Administrative & Post,expense,Australia Post,merchant_match,high
2025-02-08,BeanCo Coffee,14.11,,92794.77,xx9002,Dining Out & Takeaway,expense,BeanCo,merchant_match,high
2025-02-08,FibreNet Internet,85.00,,92709.77,xx9002,Communications & Internet,expense,FibreNet,merchant_match,high
2025-02-08,Hairdresser,46.36,,92663.41,xx9003,Personal Care,expense,Hairdresser,merchant_match,high
2025-02-08,OnceOff Repair,1.00,,92662.41,xx9002,One-off Expenses,expense,OnceOff Repair,merchant_match,high
2025-02-09,Corner Grocer,55.53,,92606.88,xx9002,Groceries,expense,Corner Grocer,merchant_match,high
2025-02-09,BeanCo Coffee,9.10,,92597.78,xx9003,Dining Out & Takeaway,expense,BeanCo,merchant_match,high
2025-02-09,FuelStop Petrol,85.59,,92512.19,xx9001,Vehicle Expenses,expense,FuelStop,merchant_match,high
2025-02-09,Parking Authority,16.52,,92495.67,xx9001,Transport & Parking,expense,Parking Authority,merchant_match,high
2025-02-10,Home Loan Repayment,920.00,,91575.67,xx9001,Housing – Mortgage,expense,Home Loan,mortgage_pattern,high
2025-02-10,BeanCo Coffee,13.05,,91562.62,xx9001,Dining Out & Takeaway,expense,BeanCo,merchant_match,high
2025-02-10,PetSupplies Co,41.20,,91521.42,xx9001,Pet Expenses,expense,PetSupplies,merchant_match,high
2025-02-10,LocalBrewery,47.19,,91474.23,xx9003,Alcohol,expense,LocalBrewery,merchant_match,high
2025-02-10,TechMegaStore,293.25,,91180.98,xx9001,Technology & Equipment,expense,TechMegaStore,merchant_match,high
2025-02-11,Big Box Hardware,53.49,,91127.49,xx9002,Home & Garden,expense,Big Box Hardware,merchant_match,high
2025-02-11,FitnessFirst Gym,65.00,,91062.49,xx9003,Sport & Hobbies,expense,FitnessFirst,merchant_match,high
2025-02-11,Online Learning,45.00,,91017.49,xx9001,Education & Training,expense,Online Learning,merchant_match,high
2025-02-12,Salary Employer A,,3188.20,94205.69,xx9001,INCOME,income,Employer A — Wage,income_match,high
2025-02-12,Salary Employer B,,2709.43,96915.12,xx9001,INCOME,income,Employer B — Wage,income_match,high
2025-02-12,BeanCo Coffee,9.31,,96905.81,xx9002,Dining Out & Takeaway,expense,BeanCo,merchant_match,high
2025-02-12,Pizza Palace,33.92,,96871.89,xx9003,Dining Out & Takeaway,expense,Pizza Palace,merchant_match,high
2025-02-12,CityRail,7.19,,96864.70,xx9002,Transport & Parking,expense,CityRail,merchant_match,high
2025-02-12,MusicCloud,12.00,,96852.70,xx9002,Media Subscriptions,expense,MusicCloud,merchant_match,high
2025-02-13,Corner Grocer,59.29,,96793.41,xx9002,Groceries,expense,Corner Grocer,merchant_match,high
2025-02-13,FuelStop Petrol,86.92,,96706.49,xx9003,Vehicle Expenses,expense,FuelStop,merchant_match,high
2025-02-13,PetSupplies Co,79.27,,96627.22,xx9003,Pet Expenses,expense,PetSupplies,merchant_match,high
2025-02-13,Big Box Hardware,81.04,,96546.18,xx9001,Home & Garden,expense,Big Box Hardware,merchant_match,high
2025-02-14,FreshMart Supermarket,99.64,,96446.54,xx9001,Groceries,expense,FreshMart,merchant_match,high
2025-02-14,BeanCo Coffee,7.18,,96439.36,xx9002,Dining Out & Takeaway,expense,BeanCo,merchant_match,high
2025-02-14,FibreNet Internet,85.00,,96354.36,xx9003,Communications & Internet,expense,FibreNet,merchant_match,high
2025-02-14,Fashion Outlet,81.39,,96272.97,xx9001,Clothing & Footwear,expense,Fashion Outlet,merchant_match,high
2025-02-15,FuelStop Petrol,88.10,,96184.87,xx9001,Vehicle Expenses,expense,FuelStop,merchant_match,high
2025-02-16,Parking Authority,23.01,,96161.86,xx9002,Transport & Parking,expense,Parking Authority,merchant_match,high
2025-02-17,Home Loan Repayment,920.00,,95241.86,xx9001,Housing – Mortgage,expense,Home Loan,mortgage_pattern,high
2025-02-17,BeanCo Coffee,11.33,,95230.53,xx9002,Dining Out & Takeaway,expense,BeanCo,merchant_match,high
2025-02-17,CityRail,4.58,,95225.95,xx9003,Transport & Parking,expense,CityRail,merchant_match,high
2025-02-17,Fashion Outlet,54.34,,95171.61,xx9002,Clothing & Footwear,expense,Fashion Outlet,merchant_match,high
2025-02-18,Pizza Palace,33.94,,95137.67,xx9001,Dining Out & Takeaway,expense,Pizza Palace,merchant_match,high
2025-02-18,StreamFlix,19.00,,95118.67,xx9001,Media Subscriptions,expense,StreamFlix,merchant_match,high
2025-02-19,BeanCo Coffee,14.44,,95104.23,xx9001,Dining Out & Takeaway,expense,BeanCo,merchant_match,high
2025-02-19,Pizza Palace,37.36,,95066.87,xx9002,Dining Out & Takeaway,expense,Pizza Palace,merchant_match,high
2025-02-19,CityPharmacy,36.44,,95030.43,xx9001,Medical & Health,expense,CityPharmacy,merchant_match,high
2025-02-19,Accounting Services,350.00,,94680.43,xx9001,Accounting & Tax,expense,Accounting Services,merchant_match,high
2025-02-20,BeanCo Coffee,14.71,,94665.72,xx9002,Dining Out & Takeaway,expense,BeanCo,merchant_match,high
2025-02-20,MedCentre,72.62,,94593.10,xx9003,Medical & Health,expense,MedCentre,merchant_match,high
2025-02-20,StreamFlix,19.00,,94574.10,xx9003,Media Subscriptions,expense,StreamFlix,merchant_match,high
2025-02-20,Mini Golf Co,29.13,,94544.97,xx9001,Social & Recreation,expense,Mini Golf Co,merchant_match,high
2025-02-21,BeanCo Coffee,12.68,,94532.29,xx9003,Dining Out & Takeaway,expense,BeanCo,merchant_match,high
2025-02-21,Big Box Hardware,54.89,,94477.40,xx9003,Home & Garden,expense,Big Box Hardware,merchant_match,high
2025-02-21,TechMegaStore,169.87,,94307.53,xx9002,Technology & Equipment,expense,TechMegaStore,merchant_match,high
2025-02-21,BankFee,4.00,,94303.53,xx9001,Bank Fees,expense,BankFee,merchant_match,high
2025-02-22,BeanCo Coffee,10.04,,94293.49,xx9001,Dining Out & Takeaway,expense,BeanCo,merchant_match,high
2025-02-22,MedCentre,130.33,,94163.16,xx9002,Medical & Health,expense,MedCentre,merchant_match,high
2025-02-22,CityPharmacy,9.64,,94153.52,xx9003,Medical & Health,expense,CityPharmacy,merchant_match,high
2025-02-22,MusicCloud,12.00,,94141.52,xx9002,Media Subscriptions,expense,MusicCloud,merchant_match,high
2025-02-22,Hairdresser,40.94,,94100.58,xx9003,Personal Care,expense,Hairdresser,merchant_match,high
2025-02-22,Beauty Spa,113.86,,93986.72,xx9002,Personal Care,expense,Beauty Spa,merchant_match,high
2025-02-22,Birthday Gift Shop,110.15,,93876.57,xx9001,Gifts,expense,Birthday Gift Shop,merchant_match,high
2025-02-23,CityRail,10.63,,93865.94,xx9003,Transport & Parking,expense,CityRail,merchant_match,high
2025-02-24,Home Loan Repayment,920.00,,92945.94,xx9001,Housing – Mortgage,expense,Home Loan,mortgage_pattern,high
2025-02-24,Corner Grocer,46.61,,92899.33,xx9001,Groceries,expense,Corner Grocer,merchant_match,high
2025-02-24,Council Rates,427.97,,92471.36,xx9001,Utilities & Rates,expense,Council Rates,merchant_match,high
2025-02-24,Fashion Outlet,109.83,,92361.53,xx9002,Clothing & Footwear,expense,Fashion Outlet,merchant_match,high
2025-02-24,ShoeStore,105.67,,92255.86,xx9001,Clothing & Footwear,expense,ShoeStore,merchant_match,high
2025-02-24,CinemaWorld,26.22,,92229.64,xx9001,Social & Recreation,expense,CinemaWorld,merchant_match,high
2025-02-24,Australia Post,14.09,,92215.55,xx9001,Administrative & Post,expense,Australia Post,merchant_match,high
2025-02-25,FreshMart Supermarket,97.20,,92118.35,xx9003,Groceries,expense,FreshMart,merchant_match,high
2025-02-25,PetSupplies Co,50.12,,92068.23,xx9001,Pet Expenses,expense,PetSupplies,merchant_match,high
2025-02-26,Salary Employer A,,3430.54,95498.77,xx9001,INCOME,income,Employer A — Wage,income_match,high
2025-02-26,Salary Employer B,,2805.50,98304.27,xx9001,INCOME,income,Employer B — Wage,income_match,high
2025-02-26,Parking Authority,11.99,,98292.28,xx9003,Transport & Parking,expense,Parking Authority,merchant_match,high
2025-02-26,VetCare Animal Hospital,154.67,,98137.61,xx9003,Pet Expenses,expense,VetCare,merchant_match,high
2025-02-27,BeanCo Coffee,11.28,,98126.33,xx9001,Dining Out & Takeaway,expense,BeanCo,merchant_match,high
2025-02-27,Garden Nursery,35.63,,98090.70,xx9002,Home & Garden,expense,Garden Nursery,merchant_match,high
2025-02-27,FitnessFirst Gym,65.00,,98025.70,xx9002,Sport & Hobbies,expense,FitnessFirst,merchant_match,high
2025-03-01,Corner Grocer,43.48,,97982.22,xx9002,Groceries,expense,Corner Grocer,merchant_match,high
